,Site Name,Date,DMean PM10,PM10 Units,PM10 AQI,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,DMax Ozone,Ozone Units,Ozone AQI,DMax SO2,SO2 Units,SO2 AQI,DMax CO,CO Units,CO AQI
15,Millbrook School,1/16/2018,21.0,ug/m3 SC,19.0,35.856111,-78.574167,34.2,ppb,32.0,0.026000000000000002,ppm,24.0,,,,0.6,ppm,7.0
16,Millbrook School,1/17/2018,16.0,ug/m3 SC,15.0,35.856111,-78.574167,27.6,ppb,25.0,0.031,ppm,29.0,1.5,ppb,1.0,0.7,ppm,8.0
17,Millbrook School,1/18/2018,12.0,ug/m3 SC,11.0,35.856111,-78.574167,18.1,ppb,17.0,0.038,ppm,35.0,1.1,ppb,1.0,0.3,ppm,3.0
18,Millbrook School,1/19/2018,19.0,ug/m3 SC,18.0,35.856111,-78.574167,38.2,ppb,36.0,0.035,ppm,32.0,2.2,ppb,3.0,0.6,ppm,7.0
19,Millbrook School,1/20/2018,19.0,ug/m3 SC,18.0,35.856111,-78.574167,35.1,ppb,33.0,0.038,ppm,35.0,0.9,ppb,0.0,0.8,ppm,9.0
20,Millbrook School,1/21/2018,18.0,ug/m3 SC,17.0,35.856111,-78.574167,29.3,ppb,27.0,0.037000000000000005,ppm,34.0,1.2,ppb,1.0,0.8,ppm,9.0
21,Millbrook School,1/22/2018,24.0,ug/m3 SC,22.0,35.856111,-78.574167,25.9,ppb,24.0,0.035,ppm,32.0,0.9,ppb,0.0,0.9,ppm,10.0
22,Millbrook School,1/23/2018,11.0,ug/m3 SC,10.0,35.856111,-78.574167,8.8,ppb,8.0,0.04,ppm,37.0,0.4,ppb,0.0,0.3,ppm,3.0
23,Millbrook School,1/24/2018,5.0,ug/m3 SC,5.0,35.856111,-78.574167,12.3,ppb,11.0,0.033,ppm,31.0,0.8,ppb,0.0,0.2,ppm,2.0
24,Millbrook School,1/25/2018,8.0,ug/m3 SC,7.0,35.856111,-78.574167,30.2,ppb,28.0,0.034,ppm,31.0,1.0,ppb,1.0,0.6,ppm,7.0
25,Millbrook School,1/26/2018,16.0,ug/m3 SC,15.0,35.856111,-78.574167,29.0,ppb,27.0,0.03,ppm,28.0,1.8,ppb,1.0,0.9,ppm,10.0
