Site Num,SO2 1st Max Value,Address,State Code,N,O3 1st Max Hour,O3 Units,County,City,State,O3 1st Max Value,SO2 Units,Date Local,CO 1st Max Value,CO Units,SO2 1st Max Hour,SO2 Mean,NO2 AQI,CO Mean,NO2 1st Max Value,NO2 1st Max Hour,SO2 AQI,CO 1st Max Hour,County Code,O3 AQI,NO2 Mean,O3 Mean,CO AQI,NO2 Units
80,0.4,4103 BEACON HILL S,53,24210,23,Parts per million,King,Seattle,Washington,0.024,Parts per billion,1/23/2016,0.466,Parts per million,14,0.1,25,0.298478,26.8,17,,12,33,22,15.308333,0.00975,,Parts per billion
80,0.4,4103 BEACON HILL S,53,24211,23,Parts per million,King,Seattle,Washington,0.024,Parts per billion,1/23/2016,0.4,Parts per million,14,0.1,25,0.304167,26.8,17,,16,33,22,15.308333,0.00975,5,Parts per billion
80,0.4,4103 BEACON HILL S,53,24212,9,Parts per million,King,Seattle,Washington,0.027,Parts per billion,1/24/2016,0.386,Parts per million,11,0.095833,18,0.223375,19.9,23,0,21,33,25,10.159091,0.018083,,Parts per billion
80,0.4,4103 BEACON HILL S,53,24213,9,Parts per million,King,Seattle,Washington,0.027,Parts per billion,1/24/2016,0.3,Parts per million,11,0.095833,18,0.229167,19.9,23,0,0,33,25,10.159091,0.018083,3,Parts per billion
80,0.3,4103 BEACON HILL S,53,24214,9,Parts per million,King,Seattle,Washington,0.027,Parts per billion,1/24/2016,0.386,Parts per million,11,0.0625,18,0.223375,19.9,23,,21,33,25,10.159091,0.018083,,Parts per billion
80,0.3,4103 BEACON HILL S,53,24215,9,Parts per million,King,Seattle,Washington,0.027,Parts per billion,1/24/2016,0.3,Parts per million,11,0.0625,18,0.229167,19.9,23,,0,33,25,10.159091,0.018083,3,Parts per billion
80,2,4103 BEACON HILL S,53,24216,20,Parts per million,King,Seattle,Washington,0.017,Parts per billion,1/25/2016,0.574,Parts per million,9,0.313043,25,0.34213,27.8,18,3,9,33,16,15.783333,0.007458,,Parts per billion
80,2,4103 BEACON HILL S,53,24217,20,Parts per million,King,Seattle,Washington,0.017,Parts per billion,1/25/2016,0.4,Parts per million,9,0.313043,25,0.35,27.8,18,3,11,33,16,15.783333,0.007458,5,Parts per billion
80,1.2,4103 BEACON HILL S,53,24218,20,Parts per million,King,Seattle,Washington,0.017,Parts per billion,1/25/2016,0.574,Parts per million,11,0.314286,25,0.34213,27.8,18,,9,33,16,15.783333,0.007458,,Parts per billion
80,1.2,4103 BEACON HILL S,53,24219,20,Parts per million,King,Seattle,Washington,0.017,Parts per billion,1/25/2016,0.4,Parts per million,11,0.314286,25,0.35,27.8,18,,11,33,16,15.783333,0.007458,5,Parts per billion
80,0.9,4103 BEACON HILL S,53,24220,22,Parts per million,King,Seattle,Washington,0.015,Parts per billion,1/26/2016,0.489,Parts per million,12,0.208333,25,0.285458,27.2,12,0,15,33,14,18.072727,0.007875,,Parts per billion
80,0.9,4103 BEACON HILL S,53,24221,22,Parts per million,King,Seattle,Washington,0.015,Parts per billion,1/26/2016,0.4,Parts per million,12,0.208333,25,0.291667,27.2,12,0,15,33,14,18.072727,0.007875,5,Parts per billion
80,0.5,4103 BEACON HILL S,53,24222,22,Parts per million,King,Seattle,Washington,0.015,Parts per billion,1/26/2016,0.489,Parts per million,14,0.1625,25,0.285458,27.2,12,,15,33,14,18.072727,0.007875,,Parts per billion
80,0.5,4103 BEACON HILL S,53,24223,22,Parts per million,King,Seattle,Washington,0.015,Parts per billion,1/26/2016,0.4,Parts per million,14,0.1625,25,0.291667,27.2,12,,15,33,14,18.072727,0.007875,5,Parts per billion
80,0.9,4103 BEACON HILL S,53,24224,23,Parts per million,King,Seattle,Washington,0.02,Parts per billion,1/27/2016,0.518,Parts per million,18,0.308696,25,0.283391,27.2,8,0,18,33,19,14.1,0.008125,,Parts per billion
80,0.9,4103 BEACON HILL S,53,24225,23,Parts per million,King,Seattle,Washington,0.02,Parts per billion,1/27/2016,0.4,Parts per million,18,0.308696,25,0.266667,27.2,8,0,18,33,19,14.1,0.008125,5,Parts per billion
80,0.6,4103 BEACON HILL S,53,24226,23,Parts per million,King,Seattle,Washington,0.02,Parts per billion,1/27/2016,0.518,Parts per million,11,0.328571,25,0.283391,27.2,8,,18,33,19,14.1,0.008125,,Parts per billion
80,0.6,4103 BEACON HILL S,53,24227,23,Parts per million,King,Seattle,Washington,0.02,Parts per billion,1/27/2016,0.4,Parts per million,11,0.328571,25,0.266667,27.2,8,,18,33,19,14.1,0.008125,5,Parts per billion
80,0.5,4103 BEACON HILL S,53,24228,9,Parts per million,King,Seattle,Washington,0.031,Parts per billion,1/28/2016,0.22,Parts per million,23,0.120833,17,0.178125,18.7,23,0,23,33,29,8.9625,0.024375,,Parts per billion
80,0.5,4103 BEACON HILL S,53,24229,9,Parts per million,King,Seattle,Washington,0.031,Parts per billion,1/28/2016,0.3,Parts per million,23,0.120833,17,0.208333,18.7,23,0,0,33,29,8.9625,0.024375,3,Parts per billion
80,0.3,4103 BEACON HILL S,53,24230,9,Parts per million,King,Seattle,Washington,0.031,Parts per billion,1/28/2016,0.22,Parts per million,23,0.1,17,0.178125,18.7,23,,23,33,29,8.9625,0.024375,,Parts per billion
80,0.3,4103 BEACON HILL S,53,24231,9,Parts per million,King,Seattle,Washington,0.031,Parts per billion,1/28/2016,0.3,Parts per million,23,0.1,17,0.208333,18.7,23,,0,33,29,8.9625,0.024375,3,Parts per billion
80,1.1,4103 BEACON HILL S,53,24232,17,Parts per million,King,Seattle,Washington,0.033,Parts per billion,1/29/2016,0.401,Parts per million,9,0.156522,41,0.21713,43.4,9,1,9,33,31,11.825,0.025458,,Parts per billion
80,1.1,4103 BEACON HILL S,53,24233,17,Parts per million,King,Seattle,Washington,0.033,Parts per billion,1/29/2016,0.3,Parts per million,9,0.156522,41,0.225,43.4,9,1,9,33,31,11.825,0.025458,3,Parts per billion
