,Site Name,Date,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,DMax Ozone,Ozone Units,Ozone AQI,DMax SO2,SO2 Units,SO2 AQI,DMax CO,CO Units,CO AQI,DMean PM10,PM10 Units,PM10 AQI
3,SEATTLE - BEACON HILL,1/10/2020,47.568236,-122.308628,17.0,ppb,16.0,0.032,ppm,30.0,0.5,ppb,0.0,0.3,ppm,3.0,2.0,ug/m3 SC,2.0
4,SEATTLE - BEACON HILL,1/13/2020,47.568236,-122.308628,20.1,ppb,19.0,0.026,ppm,24.0,0.5,ppb,0.0,0.2,ppm,2.0,7.0,ug/m3 SC,6.0
5,SEATTLE - BEACON HILL,1/16/2020,47.568236,-122.308628,22.1,ppb,21.0,0.029,ppm,27.0,0.5,ppb,0.0,0.3,ppm,3.0,7.0,ug/m3 SC,6.0
6,SEATTLE - BEACON HILL,1/19/2020,47.568236,-122.308628,28.4,ppb,26.0,0.031,ppm,29.0,0.8,ppb,0.0,0.3,ppm,3.0,4.0,ug/m3 SC,4.0
7,SEATTLE - BEACON HILL,1/22/2020,47.568236,-122.308628,20.7,ppb,19.0,0.019,ppm,18.0,0.5,ppb,0.0,0.3,ppm,3.0,3.0,ug/m3 SC,3.0
8,SEATTLE - BEACON HILL,1/25/2020,47.568236,-122.308628,13.1,ppb,12.0,0.021,ppm,19.0,0.4,ppb,0.0,0.2,ppm,2.0,3.0,ug/m3 SC,3.0
9,SEATTLE - BEACON HILL,1/28/2020,47.568236,-122.308628,20.7,ppb,19.0,0.024,ppm,22.0,0.6,ppb,0.0,0.3,ppm,3.0,4.0,ug/m3 SC,4.0
10,SEATTLE - BEACON HILL,1/31/2020,47.568236,-122.308628,13.2,ppb,12.0,0.034,ppm,31.0,0.5,ppb,0.0,0.3,ppm,3.0,2.0,ug/m3 SC,2.0
11,SEATTLE - BEACON HILL,2/3/2020,47.568236,-122.308628,22.9,ppb,21.0,0.03,ppm,28.0,0.6,ppb,0.0,0.3,ppm,3.0,6.0,ug/m3 SC,6.0
12,SEATTLE - BEACON HILL,2/6/2020,47.568236,-122.308628,35.3,ppb,33.0,0.02,ppm,19.0,0.9,ppb,0.0,0.3,ppm,3.0,3.0,ug/m3 SC,3.0
13,SEATTLE - BEACON HILL,2/9/2020,47.568236,-122.308628,20.8,ppb,19.0,0.021,ppm,19.0,2.1,ppb,3.0,0.3,ppm,3.0,9.0,ug/m3 SC,8.0
15,SEATTLE - BEACON HILL,2/15/2020,47.568236,-122.308628,14.5,ppb,13.0,0.033,ppm,31.0,0.5,ppb,0.0,0.2,ppm,2.0,3.0,ug/m3 SC,3.0
16,SEATTLE - BEACON HILL,2/18/2020,47.568236,-122.308628,16.3,ppb,15.0,0.026,ppm,24.0,0.5,ppb,0.0,0.3,ppm,3.0,6.0,ug/m3 SC,6.0
17,SEATTLE - BEACON HILL,2/21/2020,47.568236,-122.308628,25.3,ppb,24.0,0.028,ppm,26.0,1.9,ppb,1.0,0.3,ppm,3.0,10.0,ug/m3 SC,9.0
18,SEATTLE - BEACON HILL,2/24/2020,47.568236,-122.308628,15.2,ppb,14.0,0.036,ppm,33.0,0.4,ppb,0.0,0.2,ppm,2.0,14.0,ug/m3 SC,13.0
19,SEATTLE - BEACON HILL,2/27/2020,47.568236,-122.308628,34.6,ppb,32.0,0.022,ppm,20.0,1.4,ppb,1.0,0.3,ppm,3.0,10.0,ug/m3 SC,9.0
20,SEATTLE - BEACON HILL,3/1/2020,47.568236,-122.308628,12.2,ppb,11.0,0.032,ppm,30.0,0.7,ppb,0.0,0.2,ppm,2.0,8.0,ug/m3 SC,7.0
21,SEATTLE - BEACON HILL,3/4/2020,47.568236,-122.308628,19.7,ppb,18.0,0.034,ppm,31.0,1.0,ppb,1.0,0.3,ppm,3.0,15.0,ug/m3 SC,14.0
22,SEATTLE - BEACON HILL,8/7/2020,47.568236,-122.308628,17.7,ppb,16.0,0.031,ppm,29.0,1.0,ppb,1.0,0.2,ppm,2.0,11.0,ug/m3 SC,10.0
23,SEATTLE - BEACON HILL,8/10/2020,47.568236,-122.308628,23.6,ppb,22.0,0.029,ppm,27.0,1.6,ppb,1.0,0.2,ppm,2.0,11.0,ug/m3 SC,10.0
24,SEATTLE - BEACON HILL,8/13/2020,47.568236,-122.308628,12.5,ppb,11.0,0.039,ppm,36.0,1.0,ppb,1.0,0.2,ppm,2.0,11.0,ug/m3 SC,10.0
25,SEATTLE - BEACON HILL,8/16/2020,47.568236,-122.308628,28.0,ppb,26.0,0.051,ppm,47.0,4.3,ppb,6.0,0.3,ppm,3.0,16.0,ug/m3 SC,15.0
26,SEATTLE - BEACON HILL,8/19/2020,47.568236,-122.308628,28.1,ppb,26.0,0.03,ppm,28.0,1.6,ppb,1.0,0.2,ppm,2.0,10.0,ug/m3 SC,9.0
27,SEATTLE - BEACON HILL,8/22/2020,47.568236,-122.308628,6.1,ppb,6.0,0.033,ppm,31.0,0.9,ppb,0.0,0.2,ppm,2.0,8.0,ug/m3 SC,7.0
28,SEATTLE - BEACON HILL,8/25/2020,47.568236,-122.308628,20.8,ppb,19.0,0.027,ppm,25.0,1.7,ppb,1.0,0.2,ppm,2.0,11.0,ug/m3 SC,10.0
29,SEATTLE - BEACON HILL,8/28/2020,47.568236,-122.308628,8.9,ppb,8.0,0.027,ppm,25.0,0.9,ppb,0.0,0.2,ppm,2.0,7.0,ug/m3 SC,6.0
30,SEATTLE - BEACON HILL,8/31/2020,47.568236,-122.308628,26.5,ppb,25.0,0.029,ppm,27.0,1.0,ppb,1.0,0.2,ppm,2.0,6.0,ug/m3 SC,6.0
31,SEATTLE - BEACON HILL,9/3/2020,47.568236,-122.308628,19.0,ppb,18.0,0.028,ppm,26.0,1.7,ppb,1.0,0.2,ppm,2.0,9.0,ug/m3 SC,8.0
32,SEATTLE - BEACON HILL,9/6/2020,47.568236,-122.308628,39.0,ppb,37.0,0.027,ppm,25.0,1.4,ppb,1.0,0.3,ppm,3.0,12.0,ug/m3 SC,11.0
33,SEATTLE - BEACON HILL,9/9/2020,47.568236,-122.308628,34.5,ppb,32.0,0.057,ppm,58.0,1.5,ppb,1.0,0.4,ppm,5.0,38.0,ug/m3 SC,35.0
34,SEATTLE - BEACON HILL,9/18/2020,47.568236,-122.308628,24.9,ppb,23.0,0.014,ppm,13.0,1.5,ppb,1.0,0.8,ppm,9.0,46.0,ug/m3 SC,43.0
35,SEATTLE - BEACON HILL,9/21/2020,47.568236,-122.308628,23.9,ppb,22.0,0.021,ppm,19.0,2.9,ppb,3.0,0.5,ppm,6.0,10.0,ug/m3 SC,9.0
36,SEATTLE - BEACON HILL,9/24/2020,47.568236,-122.308628,12.3,ppb,11.0,0.026,ppm,24.0,0.9,ppb,0.0,0.2,ppm,2.0,8.0,ug/m3 SC,7.0
37,SEATTLE - BEACON HILL,9/27/2020,47.568236,-122.308628,12.0,ppb,11.0,0.029,ppm,27.0,0.9,ppb,0.0,0.2,ppm,2.0,7.0,ug/m3 SC,6.0
38,SEATTLE - BEACON HILL,9/30/2020,47.568236,-122.308628,38.3,ppb,36.0,0.002,ppm,2.0,4.7,ppb,6.0,0.5,ppm,6.0,19.0,ug/m3 SC,18.0
39,SEATTLE - BEACON HILL,10/3/2020,47.568236,-122.308628,23.3,ppb,22.0,0.01,ppm,9.0,2.2,ppb,3.0,0.4,ppm,5.0,15.0,ug/m3 SC,14.0
40,SEATTLE - BEACON HILL,10/6/2020,47.568236,-122.308628,15.6,ppb,14.0,0.017,ppm,16.0,1.6,ppb,1.0,0.3,ppm,3.0,13.0,ug/m3 SC,12.0
41,SEATTLE - BEACON HILL,10/9/2020,47.568236,-122.308628,15.6,ppb,14.0,0.023,ppm,21.0,1.3,ppb,1.0,0.2,ppm,2.0,8.0,ug/m3 SC,7.0
42,SEATTLE - BEACON HILL,10/12/2020,47.568236,-122.308628,16.8,ppb,15.0,0.031,ppm,29.0,1.1,ppb,1.0,0.2,ppm,2.0,8.0,ug/m3 SC,7.0
43,SEATTLE - BEACON HILL,10/15/2020,47.568236,-122.308628,33.3,ppb,31.0,0.023,ppm,21.0,1.2,ppb,1.0,0.3,ppm,3.0,12.0,ug/m3 SC,11.0
44,SEATTLE - BEACON HILL,10/18/2020,47.568236,-122.308628,14.6,ppb,13.0,0.026,ppm,24.0,1.3,ppb,1.0,0.3,ppm,3.0,5.0,ug/m3 SC,5.0
45,SEATTLE - BEACON HILL,10/21/2020,47.568236,-122.308628,18.4,ppb,17.0,0.026,ppm,24.0,1.1,ppb,1.0,0.3,ppm,3.0,9.0,ug/m3 SC,8.0
46,SEATTLE - BEACON HILL,10/24/2020,47.568236,-122.308628,9.8,ppb,8.0,0.028,ppm,26.0,0.9,ppb,0.0,0.2,ppm,2.0,9.0,ug/m3 SC,8.0
47,SEATTLE - BEACON HILL,10/27/2020,47.568236,-122.308628,23.2,ppb,22.0,0.017,ppm,16.0,2.0,ppb,3.0,0.4,ppm,5.0,13.0,ug/m3 SC,12.0
51,SEATTLE - BEACON HILL,11/8/2020,47.568236,-122.308628,20.0,ppb,19.0,0.033,ppm,31.0,1.1,ppb,1.0,0.2,ppm,2.0,7.0,ug/m3 SC,6.0
52,SEATTLE - BEACON HILL,11/11/2020,47.568236,-122.308628,14.7,ppb,13.0,0.013,ppm,12.0,1.1,ppb,1.0,0.3,ppm,3.0,7.0,ug/m3 SC,6.0
53,SEATTLE - BEACON HILL,11/14/2020,47.568236,-122.308628,11.7,ppb,10.0,0.029,ppm,27.0,1.1,ppb,1.0,0.2,ppm,2.0,6.0,ug/m3 SC,6.0
54,SEATTLE - BEACON HILL,11/17/2020,47.568236,-122.308628,22.2,ppb,21.0,0.034,ppm,31.0,2.1,ppb,3.0,0.3,ppm,3.0,5.0,ug/m3 SC,5.0
55,SEATTLE - BEACON HILL,11/20/2020,47.568236,-122.308628,24.5,ppb,23.0,0.017,ppm,16.0,1.9,ppb,1.0,0.3,ppm,3.0,7.0,ug/m3 SC,6.0
56,SEATTLE - BEACON HILL,11/23/2020,47.568236,-122.308628,22.4,ppb,21.0,0.015,ppm,14.0,1.1,ppb,1.0,0.3,ppm,3.0,8.0,ug/m3 SC,7.0
57,SEATTLE - BEACON HILL,11/26/2020,47.568236,-122.308628,15.8,ppb,14.0,0.024,ppm,22.0,0.9,ppb,0.0,0.3,ppm,3.0,6.0,ug/m3 SC,6.0
58,SEATTLE - BEACON HILL,11/29/2020,47.568236,-122.308628,23.5,ppb,22.0,0.01,ppm,9.0,3.4,ppb,4.0,0.5,ppm,6.0,11.0,ug/m3 SC,10.0
59,SEATTLE - BEACON HILL,12/2/2020,47.568236,-122.308628,35.2,ppb,33.0,0.012,ppm,11.0,3.8,ppb,4.0,0.4,ppm,5.0,10.0,ug/m3 SC,9.0
60,SEATTLE - BEACON HILL,12/5/2020,47.568236,-122.308628,23.5,ppb,22.0,0.027,ppm,25.0,2.0,ppb,3.0,0.5,ppm,6.0,13.0,ug/m3 SC,12.0
61,SEATTLE - BEACON HILL,12/8/2020,47.568236,-122.308628,20.0,ppb,19.0,0.029,ppm,27.0,1.6,ppb,1.0,0.2,ppm,2.0,4.0,ug/m3 SC,4.0
63,SEATTLE - BEACON HILL,12/14/2020,47.568236,-122.308628,27.1,ppb,25.0,0.025,ppm,23.0,1.3,ppb,1.0,0.3,ppm,3.0,8.0,ug/m3 SC,7.0
64,SEATTLE - BEACON HILL,12/17/2020,47.568236,-122.308628,9.7,ppb,8.0,0.027,ppm,25.0,1.1,ppb,1.0,0.2,ppm,2.0,6.0,ug/m3 SC,6.0
65,SEATTLE - BEACON HILL,12/20/2020,47.568236,-122.308628,21.7,ppb,20.0,0.034,ppm,31.0,0.2,ppb,0.0,0.3,ppm,3.0,7.0,ug/m3 SC,6.0
67,SEATTLE - BEACON HILL,12/26/2020,47.568236,-122.308628,12.8,ppb,11.0,0.033,ppm,31.0,0.1,ppb,0.0,0.2,ppm,2.0,5.0,ug/m3 SC,5.0
68,SEATTLE - BEACON HILL,12/29/2020,47.568236,-122.308628,21.5,ppb,20.0,0.004,ppm,4.0,0.8,ppb,0.0,0.5,ppm,6.0,13.0,ug/m3 SC,12.0
