O3 1st Max Hour,O3 1st Max Value,O3 AQI,O3 Mean,Date Local
8,0.017,14,0.011375,1/17/2011
8,0.017,14,0.011375,1/17/2011
8,0.017,14,0.011375,1/17/2011
0,0.013,11,0.007833,1/18/2011
0,0.013,11,0.007833,1/18/2011
0,0.013,11,0.007833,1/18/2011
0,0.013,11,0.007833,1/18/2011
0,0.013,11,0.007833,1/18/2011
0,0.013,11,0.007833,1/18/2011
0,0.013,11,0.007833,1/18/2011
0,0.013,11,0.007833,1/18/2011
10,0.019,16,0.009708,1/19/2011
10,0.019,16,0.009708,1/19/2011
10,0.019,16,0.009708,1/19/2011
10,0.019,16,0.009708,1/19/2011
10,0.019,16,0.009708,1/19/2011
10,0.019,16,0.009708,1/19/2011
10,0.019,16,0.009708,1/19/2011
10,0.019,16,0.009708,1/19/2011
9,0.022,19,0.012,1/20/2011
9,0.022,19,0.012,1/20/2011
9,0.022,19,0.012,1/20/2011
9,0.022,19,0.012,1/20/2011
9,0.022,19,0.012,1/20/2011
9,0.022,19,0.012,1/20/2011
9,0.022,19,0.012,1/20/2011
9,0.022,19,0.012,1/20/2011
9,0.036,31,0.028292,1/21/2011
9,0.036,31,0.028292,1/21/2011
9,0.036,31,0.028292,1/21/2011
9,0.036,31,0.028292,1/21/2011
9,0.036,31,0.028292,1/21/2011
9,0.036,31,0.028292,1/21/2011
9,0.036,31,0.028292,1/21/2011
9,0.036,31,0.028292,1/21/2011
8,0.031,26,0.019083,1/22/2011
8,0.031,26,0.019083,1/22/2011
8,0.031,26,0.019083,1/22/2011
8,0.031,26,0.019083,1/22/2011
8,0.031,26,0.019083,1/22/2011
8,0.031,26,0.019083,1/22/2011
8,0.031,26,0.019083,1/22/2011
8,0.031,26,0.019083,1/22/2011
10,0.031,26,0.011792,1/23/2011
10,0.031,26,0.011792,1/23/2011
10,0.031,26,0.011792,1/23/2011
10,0.031,26,0.011792,1/23/2011
10,0.031,26,0.011792,1/23/2011
10,0.031,26,0.011792,1/23/2011
10,0.031,26,0.011792,1/23/2011
10,0.031,26,0.011792,1/23/2011
0,0.001,1,0.001,1/24/2011
0,0.001,1,0.001,1/24/2011
0,0.001,1,0.001,1/24/2011
0,0.001,1,0.001,1/24/2011
0,0.001,1,0.001,1/24/2011
0,0.001,1,0.001,1/24/2011
0,0.001,1,0.001,1/24/2011
0,0.001,1,0.001,1/24/2011
11,0.018,15,0.010462,1/26/2011
11,0.018,15,0.010462,1/26/2011
11,0.018,15,0.010462,1/26/2011
11,0.018,15,0.010462,1/26/2011
11,0.018,15,0.010462,1/26/2011
11,0.018,15,0.010462,1/26/2011
11,0.018,15,0.010462,1/26/2011
11,0.018,15,0.010462,1/26/2011
10,0.026,22,0.011417,1/27/2011
10,0.026,22,0.011417,1/27/2011
10,0.026,22,0.011417,1/27/2011
10,0.026,22,0.011417,1/27/2011
10,0.026,22,0.011417,1/27/2011
10,0.026,22,0.011417,1/27/2011
10,0.026,22,0.011417,1/27/2011
10,0.026,22,0.011417,1/27/2011
12,0.031,26,0.013208,1/28/2011
12,0.031,26,0.013208,1/28/2011
12,0.031,26,0.013208,1/28/2011
12,0.031,26,0.013208,1/28/2011
12,0.031,26,0.013208,1/28/2011
12,0.031,26,0.013208,1/28/2011
12,0.031,26,0.013208,1/28/2011
12,0.031,26,0.013208,1/28/2011
11,0.04,34,0.021125,1/29/2011
11,0.04,34,0.021125,1/29/2011
11,0.04,34,0.021125,1/29/2011
11,0.04,34,0.021125,1/29/2011
11,0.04,34,0.021125,1/29/2011
11,0.04,34,0.021125,1/29/2011
11,0.04,34,0.021125,1/29/2011
11,0.04,34,0.021125,1/29/2011
12,0.046,39,0.026625,1/30/2011
12,0.046,39,0.026625,1/30/2011
12,0.046,39,0.026625,1/30/2011
12,0.046,39,0.026625,1/30/2011
12,0.046,39,0.026625,1/30/2011
12,0.046,39,0.026625,1/30/2011
12,0.046,39,0.026625,1/30/2011
12,0.046,39,0.026625,1/30/2011
9,0.026,22,0.023875,1/31/2011
9,0.026,22,0.023875,1/31/2011
9,0.026,22,0.023875,1/31/2011
9,0.026,22,0.023875,1/31/2011
9,0.026,22,0.023875,1/31/2011
9,0.026,22,0.023875,1/31/2011
9,0.026,22,0.023875,1/31/2011
9,0.026,22,0.023875,1/31/2011
0,0.018,15,0.015667,2/1/2011
0,0.018,15,0.015667,2/1/2011
0,0.018,15,0.015667,2/1/2011
0,0.018,15,0.015667,2/1/2011
0,0.018,15,0.015667,2/1/2011
0,0.018,15,0.015667,2/1/2011
0,0.018,15,0.015667,2/1/2011
0,0.018,15,0.015667,2/1/2011
9,0.03,25,0.02475,2/2/2011
9,0.03,25,0.02475,2/2/2011
9,0.03,25,0.02475,2/2/2011
9,0.03,25,0.02475,2/2/2011
9,0.03,25,0.02475,2/2/2011
9,0.03,25,0.02475,2/2/2011
9,0.03,25,0.02475,2/2/2011
9,0.03,25,0.02475,2/2/2011
8,0.03,25,0.024625,2/3/2011
8,0.03,25,0.024625,2/3/2011
8,0.03,25,0.024625,2/3/2011
8,0.03,25,0.024625,2/3/2011
8,0.03,25,0.024625,2/3/2011
8,0.03,25,0.024625,2/3/2011
8,0.03,25,0.024625,2/3/2011
8,0.03,25,0.024625,2/3/2011
0,0.021,18,0.013833,2/4/2011
0,0.021,18,0.013833,2/4/2011
0,0.021,18,0.013833,2/4/2011
0,0.021,18,0.013833,2/4/2011
0,0.021,18,0.013833,2/4/2011
0,0.021,18,0.013833,2/4/2011
0,0.021,18,0.013833,2/4/2011
0,0.021,18,0.013833,2/4/2011
13,0.021,18,0.013458,2/5/2011
13,0.021,18,0.013458,2/5/2011
13,0.021,18,0.013458,2/5/2011
13,0.021,18,0.013458,2/5/2011
13,0.021,18,0.013458,2/5/2011
13,0.021,18,0.013458,2/5/2011
13,0.021,18,0.013458,2/5/2011
13,0.021,18,0.013458,2/5/2011
10,0.036,31,0.015042,2/6/2011
10,0.036,31,0.015042,2/6/2011
10,0.036,31,0.015042,2/6/2011
10,0.036,31,0.015042,2/6/2011
10,0.036,31,0.015042,2/6/2011
10,0.036,31,0.015042,2/6/2011
10,0.036,31,0.015042,2/6/2011
10,0.036,31,0.015042,2/6/2011
11,0.029,25,0.016042,2/7/2011
11,0.029,25,0.016042,2/7/2011
11,0.029,25,0.016042,2/7/2011
11,0.029,25,0.016042,2/7/2011
11,0.029,25,0.016042,2/7/2011
11,0.029,25,0.016042,2/7/2011
11,0.029,25,0.016042,2/7/2011
11,0.029,25,0.016042,2/7/2011
10,0.039,33,0.029875,2/8/2011
10,0.039,33,0.029875,2/8/2011
10,0.039,33,0.029875,2/8/2011
10,0.039,33,0.029875,2/8/2011
10,0.039,33,0.029875,2/8/2011
10,0.039,33,0.029875,2/8/2011
10,0.039,33,0.029875,2/8/2011
10,0.039,33,0.029875,2/8/2011
9,0.036,31,0.027792,2/9/2011
9,0.036,31,0.027792,2/9/2011
9,0.036,31,0.027792,2/9/2011
9,0.036,31,0.027792,2/9/2011
9,0.036,31,0.027792,2/9/2011
9,0.036,31,0.027792,2/9/2011
9,0.036,31,0.027792,2/9/2011
9,0.036,31,0.027792,2/9/2011
10,0.038,32,0.022208,2/10/2011
10,0.038,32,0.022208,2/10/2011
10,0.038,32,0.022208,2/10/2011
10,0.038,32,0.022208,2/10/2011
10,0.038,32,0.022208,2/10/2011
10,0.038,32,0.022208,2/10/2011
10,0.038,32,0.022208,2/10/2011
10,0.038,32,0.022208,2/10/2011
11,0.037,31,0.017208,2/11/2011
11,0.037,31,0.017208,2/11/2011
11,0.037,31,0.017208,2/11/2011
11,0.037,31,0.017208,2/11/2011
11,0.037,31,0.017208,2/11/2011
11,0.037,31,0.017208,2/11/2011
11,0.037,31,0.017208,2/11/2011
11,0.037,31,0.017208,2/11/2011
10,0.043,36,0.021875,2/12/2011
10,0.043,36,0.021875,2/12/2011
10,0.043,36,0.021875,2/12/2011
10,0.043,36,0.021875,2/12/2011
10,0.043,36,0.021875,2/12/2011
10,0.043,36,0.021875,2/12/2011
10,0.043,36,0.021875,2/12/2011
10,0.043,36,0.021875,2/12/2011
10,0.043,36,0.030292,2/13/2011
10,0.043,36,0.030292,2/13/2011
10,0.043,36,0.030292,2/13/2011
10,0.043,36,0.030292,2/13/2011
10,0.043,36,0.030292,2/13/2011
10,0.043,36,0.030292,2/13/2011
10,0.043,36,0.030292,2/13/2011
10,0.043,36,0.030292,2/13/2011
10,0.052,44,0.039708,2/14/2011
10,0.052,44,0.039708,2/14/2011
10,0.052,44,0.039708,2/14/2011
10,0.052,44,0.039708,2/14/2011
10,0.052,44,0.039708,2/14/2011
10,0.052,44,0.039708,2/14/2011
10,0.052,44,0.039708,2/14/2011
10,0.052,44,0.039708,2/14/2011
9,0.04,34,0.027917,2/15/2011
9,0.04,34,0.027917,2/15/2011
9,0.04,34,0.027917,2/15/2011
9,0.04,34,0.027917,2/15/2011
9,0.04,34,0.027917,2/15/2011
9,0.04,34,0.027917,2/15/2011
9,0.04,34,0.027917,2/15/2011
9,0.04,34,0.027917,2/15/2011
11,0.046,39,0.026458,2/16/2011
11,0.046,39,0.026458,2/16/2011
11,0.046,39,0.026458,2/16/2011
11,0.046,39,0.026458,2/16/2011
11,0.046,39,0.026458,2/16/2011
11,0.046,39,0.026458,2/16/2011
11,0.046,39,0.026458,2/16/2011
11,0.046,39,0.026458,2/16/2011
11,0.046,39,0.035,2/17/2011
11,0.046,39,0.035,2/17/2011
11,0.046,39,0.035,2/17/2011
11,0.046,39,0.035,2/17/2011
11,0.046,39,0.035,2/17/2011
11,0.046,39,0.035,2/17/2011
11,0.046,39,0.035,2/17/2011
11,0.046,39,0.035,2/17/2011
9,0.052,44,0.037471,2/18/2011
9,0.052,44,0.037471,2/18/2011
9,0.052,44,0.037471,2/18/2011
9,0.052,44,0.037471,2/18/2011
9,0.052,44,0.037471,2/18/2011
9,0.052,44,0.037471,2/18/2011
9,0.052,44,0.037471,2/18/2011
9,0.052,44,0.037471,2/18/2011
10,0.047,40,0.038125,2/19/2011
10,0.047,40,0.038125,2/19/2011
10,0.047,40,0.038125,2/19/2011
10,0.047,40,0.038125,2/19/2011
10,0.047,40,0.038125,2/19/2011
10,0.047,40,0.038125,2/19/2011
10,0.047,40,0.038125,2/19/2011
10,0.047,40,0.038125,2/19/2011
10,0.044,37,0.039042,2/20/2011
10,0.044,37,0.039042,2/20/2011
10,0.044,37,0.039042,2/20/2011
10,0.044,37,0.039042,2/20/2011
10,0.044,37,0.039042,2/20/2011
10,0.044,37,0.039042,2/20/2011
10,0.044,37,0.039042,2/20/2011
10,0.044,37,0.039042,2/20/2011
10,0.042,36,0.03525,2/21/2011
10,0.042,36,0.03525,2/21/2011
10,0.042,36,0.03525,2/21/2011
10,0.042,36,0.03525,2/21/2011
10,0.042,36,0.03525,2/21/2011
10,0.042,36,0.03525,2/21/2011
10,0.042,36,0.03525,2/21/2011
10,0.042,36,0.03525,2/21/2011
9,0.038,32,0.028667,2/22/2011
9,0.038,32,0.028667,2/22/2011
9,0.038,32,0.028667,2/22/2011
9,0.038,32,0.028667,2/22/2011
9,0.038,32,0.028667,2/22/2011
9,0.038,32,0.028667,2/22/2011
9,0.038,32,0.028667,2/22/2011
9,0.038,32,0.028667,2/22/2011
11,0.039,33,0.029667,2/23/2011
11,0.039,33,0.029667,2/23/2011
11,0.039,33,0.029667,2/23/2011
11,0.039,33,0.029667,2/23/2011
11,0.039,33,0.029667,2/23/2011
11,0.039,33,0.029667,2/23/2011
11,0.039,33,0.029667,2/23/2011
11,0.039,33,0.029667,2/23/2011
9,0.035,30,0.025208,2/24/2011
9,0.035,30,0.025208,2/24/2011
9,0.035,30,0.025208,2/24/2011
9,0.035,30,0.025208,2/24/2011
9,0.035,30,0.025208,2/24/2011
9,0.035,30,0.025208,2/24/2011
9,0.035,30,0.025208,2/24/2011
9,0.035,30,0.025208,2/24/2011
10,0.042,36,0.035167,2/25/2011
10,0.042,36,0.035167,2/25/2011
10,0.042,36,0.035167,2/25/2011
10,0.042,36,0.035167,2/25/2011
10,0.042,36,0.035167,2/25/2011
10,0.042,36,0.035167,2/25/2011
10,0.042,36,0.035167,2/25/2011
10,0.042,36,0.035167,2/25/2011
11,0.044,37,0.033167,2/26/2011
11,0.044,37,0.033167,2/26/2011
11,0.044,37,0.033167,2/26/2011
11,0.044,37,0.033167,2/26/2011
11,0.044,37,0.033167,2/26/2011
11,0.044,37,0.033167,2/26/2011
11,0.044,37,0.033167,2/26/2011
11,0.044,37,0.033167,2/26/2011
10,0.031,26,0.025708,2/28/2011
10,0.031,26,0.025708,2/28/2011
10,0.031,26,0.025708,2/28/2011
10,0.031,26,0.025708,2/28/2011
10,0.031,26,0.025708,2/28/2011
10,0.031,26,0.025708,2/28/2011
10,0.031,26,0.025708,2/28/2011
10,0.031,26,0.025708,2/28/2011
11,0.044,37,0.029708,3/1/2011
11,0.044,37,0.029708,3/1/2011
11,0.044,37,0.029708,3/1/2011
11,0.044,37,0.029708,3/1/2011
11,0.044,37,0.029708,3/1/2011
11,0.044,37,0.029708,3/1/2011
11,0.044,37,0.029708,3/1/2011
11,0.044,37,0.029708,3/1/2011
11,0.048,41,0.029625,3/2/2011
11,0.048,41,0.029625,3/2/2011
11,0.048,41,0.029625,3/2/2011
11,0.048,41,0.029625,3/2/2011
11,0.048,41,0.029625,3/2/2011
11,0.048,41,0.029625,3/2/2011
11,0.048,41,0.029625,3/2/2011
11,0.048,41,0.029625,3/2/2011
10,0.043,36,0.037875,3/3/2011
10,0.043,36,0.037875,3/3/2011
10,0.043,36,0.037875,3/3/2011
10,0.043,36,0.037875,3/3/2011
10,0.043,36,0.037875,3/3/2011
10,0.043,36,0.037875,3/3/2011
10,0.043,36,0.037875,3/3/2011
10,0.043,36,0.037875,3/3/2011
11,0.045,38,0.036833,3/4/2011
11,0.045,38,0.036833,3/4/2011
11,0.045,38,0.036833,3/4/2011
11,0.045,38,0.036833,3/4/2011
11,0.045,38,0.036833,3/4/2011
11,0.045,38,0.036833,3/4/2011
11,0.045,38,0.036833,3/4/2011
11,0.045,38,0.036833,3/4/2011
8,0.036,31,0.031,3/5/2011
8,0.036,31,0.031,3/5/2011
8,0.036,31,0.031,3/5/2011
8,0.036,31,0.031,3/5/2011
8,0.036,31,0.031,3/5/2011
8,0.036,31,0.031,3/5/2011
8,0.036,31,0.031,3/5/2011
8,0.036,31,0.031,3/5/2011
0,0.033,28,0.027875,3/6/2011
0,0.033,28,0.027875,3/6/2011
0,0.033,28,0.027875,3/6/2011
0,0.033,28,0.027875,3/6/2011
0,0.033,28,0.027875,3/6/2011
0,0.033,28,0.027875,3/6/2011
0,0.033,28,0.027875,3/6/2011
0,0.033,28,0.027875,3/6/2011
10,0.042,36,0.025375,3/7/2011
10,0.042,36,0.025375,3/7/2011
10,0.042,36,0.025375,3/7/2011
10,0.042,36,0.025375,3/7/2011
10,0.042,36,0.025375,3/7/2011
10,0.042,36,0.025375,3/7/2011
10,0.042,36,0.025375,3/7/2011
10,0.042,36,0.025375,3/7/2011
10,0.045,38,0.034,3/8/2011
10,0.045,38,0.034,3/8/2011
10,0.045,38,0.034,3/8/2011
10,0.045,38,0.034,3/8/2011
10,0.045,38,0.034,3/8/2011
10,0.045,38,0.034,3/8/2011
10,0.045,38,0.034,3/8/2011
10,0.045,38,0.034,3/8/2011
0,0.038,32,0.028583,3/9/2011
0,0.038,32,0.028583,3/9/2011
0,0.038,32,0.028583,3/9/2011
0,0.038,32,0.028583,3/9/2011
0,0.038,32,0.028583,3/9/2011
0,0.038,32,0.028583,3/9/2011
0,0.038,32,0.028583,3/9/2011
0,0.038,32,0.028583,3/9/2011
9,0.029,25,0.025167,3/10/2011
9,0.029,25,0.025167,3/10/2011
9,0.029,25,0.025167,3/10/2011
9,0.029,25,0.025167,3/10/2011
9,0.029,25,0.025167,3/10/2011
9,0.029,25,0.025167,3/10/2011
9,0.029,25,0.025167,3/10/2011
9,0.029,25,0.025167,3/10/2011
10,0.044,37,0.028833,3/11/2011
10,0.044,37,0.028833,3/11/2011
10,0.044,37,0.028833,3/11/2011
10,0.044,37,0.028833,3/11/2011
10,0.044,37,0.028833,3/11/2011
10,0.044,37,0.028833,3/11/2011
10,0.044,37,0.028833,3/11/2011
10,0.044,37,0.028833,3/11/2011
13,0.053,45,0.037333,3/12/2011
13,0.053,45,0.037333,3/12/2011
13,0.053,45,0.037333,3/12/2011
13,0.053,45,0.037333,3/12/2011
13,0.053,45,0.037333,3/12/2011
13,0.053,45,0.037333,3/12/2011
13,0.053,45,0.037333,3/12/2011
13,0.053,45,0.037333,3/12/2011
11,0.061,54,0.042208,3/13/2011
11,0.061,54,0.042208,3/13/2011
11,0.061,54,0.042208,3/13/2011
11,0.061,54,0.042208,3/13/2011
11,0.061,54,0.042208,3/13/2011
11,0.061,54,0.042208,3/13/2011
11,0.061,54,0.042208,3/13/2011
11,0.061,54,0.042208,3/13/2011
9,0.046,39,0.041261,3/14/2011
9,0.046,39,0.041261,3/14/2011
9,0.046,39,0.041261,3/14/2011
9,0.046,39,0.041261,3/14/2011
9,0.046,39,0.041261,3/14/2011
9,0.046,39,0.041261,3/14/2011
9,0.046,39,0.041261,3/14/2011
9,0.046,39,0.041261,3/14/2011
0,0.036,31,0.028542,3/15/2011
0,0.036,31,0.028542,3/15/2011
0,0.036,31,0.028542,3/15/2011
0,0.036,31,0.028542,3/15/2011
0,0.036,31,0.028542,3/15/2011
0,0.036,31,0.028542,3/15/2011
0,0.036,31,0.028542,3/15/2011
0,0.036,31,0.028542,3/15/2011
11,0.041,35,0.0235,3/16/2011
11,0.041,35,0.0235,3/16/2011
11,0.041,35,0.0235,3/16/2011
11,0.041,35,0.0235,3/16/2011
11,0.041,35,0.0235,3/16/2011
11,0.041,35,0.0235,3/16/2011
11,0.041,35,0.0235,3/16/2011
11,0.041,35,0.0235,3/16/2011
12,0.047,40,0.031667,3/17/2011
12,0.047,40,0.031667,3/17/2011
12,0.047,40,0.031667,3/17/2011
12,0.047,40,0.031667,3/17/2011
12,0.047,40,0.031667,3/17/2011
12,0.047,40,0.031667,3/17/2011
12,0.047,40,0.031667,3/17/2011
12,0.047,40,0.031667,3/17/2011
11,0.06,51,0.041625,3/18/2011
11,0.06,51,0.041625,3/18/2011
11,0.06,51,0.041625,3/18/2011
11,0.06,51,0.041625,3/18/2011
11,0.06,51,0.041625,3/18/2011
11,0.06,51,0.041625,3/18/2011
11,0.06,51,0.041625,3/18/2011
11,0.06,51,0.041625,3/18/2011
11,0.053,45,0.041042,3/19/2011
11,0.053,45,0.041042,3/19/2011
11,0.053,45,0.041042,3/19/2011
11,0.053,45,0.041042,3/19/2011
11,0.053,45,0.041042,3/19/2011
11,0.053,45,0.041042,3/19/2011
11,0.053,45,0.041042,3/19/2011
11,0.053,45,0.041042,3/19/2011
3,0.049,42,0.046083,3/20/2011
3,0.049,42,0.046083,3/20/2011
3,0.049,42,0.046083,3/20/2011
3,0.049,42,0.046083,3/20/2011
3,0.049,42,0.046083,3/20/2011
3,0.049,42,0.046083,3/20/2011
3,0.049,42,0.046083,3/20/2011
3,0.049,42,0.046083,3/20/2011
11,0.048,41,0.042708,3/21/2011
11,0.048,41,0.042708,3/21/2011
11,0.048,41,0.042708,3/21/2011
11,0.048,41,0.042708,3/21/2011
11,0.048,41,0.042708,3/21/2011
11,0.048,41,0.042708,3/21/2011
11,0.048,41,0.042708,3/21/2011
11,0.048,41,0.042708,3/21/2011
10,0.054,46,0.042833,3/22/2011
10,0.054,46,0.042833,3/22/2011
10,0.054,46,0.042833,3/22/2011
10,0.054,46,0.042833,3/22/2011
10,0.054,46,0.042833,3/22/2011
10,0.054,46,0.042833,3/22/2011
10,0.054,46,0.042833,3/22/2011
10,0.054,46,0.042833,3/22/2011
10,0.051,43,0.044667,3/23/2011
10,0.051,43,0.044667,3/23/2011
10,0.051,43,0.044667,3/23/2011
10,0.051,43,0.044667,3/23/2011
10,0.051,43,0.044667,3/23/2011
10,0.051,43,0.044667,3/23/2011
10,0.051,43,0.044667,3/23/2011
10,0.051,43,0.044667,3/23/2011
9,0.042,36,0.032542,3/24/2011
9,0.042,36,0.032542,3/24/2011
9,0.042,36,0.032542,3/24/2011
9,0.042,36,0.032542,3/24/2011
9,0.042,36,0.032542,3/24/2011
9,0.042,36,0.032542,3/24/2011
9,0.042,36,0.032542,3/24/2011
9,0.042,36,0.032542,3/24/2011
11,0.044,37,0.032042,3/25/2011
11,0.044,37,0.032042,3/25/2011
11,0.044,37,0.032042,3/25/2011
11,0.044,37,0.032042,3/25/2011
11,0.044,37,0.032042,3/25/2011
11,0.044,37,0.032042,3/25/2011
11,0.044,37,0.032042,3/25/2011
11,0.044,37,0.032042,3/25/2011
3,0.029,25,0.025667,3/26/2011
3,0.029,25,0.025667,3/26/2011
3,0.029,25,0.025667,3/26/2011
3,0.029,25,0.025667,3/26/2011
3,0.029,25,0.025667,3/26/2011
3,0.029,25,0.025667,3/26/2011
3,0.029,25,0.025667,3/26/2011
3,0.029,25,0.025667,3/26/2011
20,0.035,30,0.030042,3/27/2011
20,0.035,30,0.030042,3/27/2011
20,0.035,30,0.030042,3/27/2011
20,0.035,30,0.030042,3/27/2011
20,0.035,30,0.030042,3/27/2011
20,0.035,30,0.030042,3/27/2011
20,0.035,30,0.030042,3/27/2011
20,0.035,30,0.030042,3/27/2011
10,0.035,30,0.023583,3/28/2011
10,0.035,30,0.023583,3/28/2011
10,0.035,30,0.023583,3/28/2011
10,0.035,30,0.023583,3/28/2011
10,0.035,30,0.023583,3/28/2011
10,0.035,30,0.023583,3/28/2011
10,0.035,30,0.023583,3/28/2011
10,0.035,30,0.023583,3/28/2011
11,0.05,42,0.033708,3/29/2011
11,0.05,42,0.033708,3/29/2011
11,0.05,42,0.033708,3/29/2011
11,0.05,42,0.033708,3/29/2011
11,0.05,42,0.033708,3/29/2011
11,0.05,42,0.033708,3/29/2011
11,0.05,42,0.033708,3/29/2011
11,0.05,42,0.033708,3/29/2011
8,0.04,34,0.032417,3/30/2011
8,0.04,34,0.032417,3/30/2011
8,0.04,34,0.032417,3/30/2011
8,0.04,34,0.032417,3/30/2011
8,0.04,34,0.032417,3/30/2011
8,0.04,34,0.032417,3/30/2011
8,0.04,34,0.032417,3/30/2011
8,0.04,34,0.032417,3/30/2011
10,0.031,26,0.022042,3/31/2011
10,0.031,26,0.022042,3/31/2011
10,0.031,26,0.022042,3/31/2011
10,0.031,26,0.022042,3/31/2011
11,0.05,42,0.029625,4/1/2011
11,0.05,42,0.029625,4/1/2011
11,0.05,42,0.029625,4/1/2011
11,0.05,42,0.029625,4/1/2011
11,0.05,42,0.029625,4/1/2011
11,0.05,42,0.029625,4/1/2011
11,0.05,42,0.029625,4/1/2011
11,0.05,42,0.029625,4/1/2011
12,0.052,44,0.032208,4/2/2011
12,0.052,44,0.032208,4/2/2011
12,0.052,44,0.032208,4/2/2011
12,0.052,44,0.032208,4/2/2011
12,0.052,44,0.032208,4/2/2011
12,0.052,44,0.032208,4/2/2011
12,0.052,44,0.032208,4/2/2011
12,0.052,44,0.032208,4/2/2011
9,0.054,46,0.040208,4/3/2011
9,0.054,46,0.040208,4/3/2011
9,0.054,46,0.040208,4/3/2011
9,0.054,46,0.040208,4/3/2011
9,0.054,46,0.040208,4/3/2011
9,0.054,46,0.040208,4/3/2011
9,0.054,46,0.040208,4/3/2011
9,0.054,46,0.040208,4/3/2011
10,0.055,47,0.045167,4/4/2011
10,0.055,47,0.045167,4/4/2011
10,0.055,47,0.045167,4/4/2011
10,0.055,47,0.045167,4/4/2011
10,0.055,47,0.045167,4/4/2011
10,0.055,47,0.045167,4/4/2011
10,0.055,47,0.045167,4/4/2011
10,0.055,47,0.045167,4/4/2011
11,0.046,39,0.036,4/5/2011
11,0.046,39,0.036,4/5/2011
11,0.046,39,0.036,4/5/2011
11,0.046,39,0.036,4/5/2011
11,0.046,39,0.036,4/5/2011
11,0.046,39,0.036,4/5/2011
11,0.046,39,0.036,4/5/2011
11,0.046,39,0.036,4/5/2011
11,0.052,44,0.03775,4/6/2011
11,0.052,44,0.03775,4/6/2011
11,0.052,44,0.03775,4/6/2011
11,0.052,44,0.03775,4/6/2011
11,0.052,44,0.03775,4/6/2011
11,0.052,44,0.03775,4/6/2011
11,0.052,44,0.03775,4/6/2011
11,0.052,44,0.03775,4/6/2011
11,0.062,58,0.044458,4/7/2011
11,0.062,58,0.044458,4/7/2011
11,0.062,58,0.044458,4/7/2011
11,0.062,58,0.044458,4/7/2011
11,0.062,58,0.044458,4/7/2011
11,0.062,58,0.044458,4/7/2011
11,0.062,58,0.044458,4/7/2011
11,0.062,58,0.044458,4/7/2011
10,0.045,38,0.03325,4/8/2011
10,0.045,38,0.03325,4/8/2011
10,0.045,38,0.03325,4/8/2011
10,0.045,38,0.03325,4/8/2011
10,0.045,38,0.03325,4/8/2011
10,0.045,38,0.03325,4/8/2011
10,0.045,38,0.03325,4/8/2011
10,0.045,38,0.03325,4/8/2011
7,0.033,28,0.025042,4/9/2011
7,0.033,28,0.025042,4/9/2011
7,0.033,28,0.025042,4/9/2011
7,0.033,28,0.025042,4/9/2011
7,0.033,28,0.025042,4/9/2011
7,0.033,28,0.025042,4/9/2011
7,0.033,28,0.025042,4/9/2011
7,0.033,28,0.025042,4/9/2011
12,0.035,30,0.024826,4/10/2011
12,0.035,30,0.024826,4/10/2011
12,0.035,30,0.024826,4/10/2011
12,0.035,30,0.024826,4/10/2011
12,0.035,30,0.024826,4/10/2011
12,0.035,30,0.024826,4/10/2011
12,0.035,30,0.024826,4/10/2011
12,0.035,30,0.024826,4/10/2011
23,0.035,30,0.033412,4/11/2011
23,0.035,30,0.033412,4/11/2011
23,0.035,30,0.033412,4/11/2011
23,0.035,30,0.033412,4/11/2011
23,0.035,30,0.033412,4/11/2011
23,0.035,30,0.033412,4/11/2011
23,0.035,30,0.033412,4/11/2011
23,0.035,30,0.033412,4/11/2011
8,0.049,42,0.038833,4/12/2011
8,0.049,42,0.038833,4/12/2011
8,0.049,42,0.038833,4/12/2011
8,0.049,42,0.038833,4/12/2011
8,0.049,42,0.038833,4/12/2011
8,0.049,42,0.038833,4/12/2011
8,0.049,42,0.038833,4/12/2011
8,0.049,42,0.038833,4/12/2011
11,0.059,50,0.0385,4/13/2011
11,0.059,50,0.0385,4/13/2011
11,0.059,50,0.0385,4/13/2011
11,0.059,50,0.0385,4/13/2011
11,0.059,50,0.0385,4/13/2011
11,0.059,50,0.0385,4/13/2011
11,0.059,50,0.0385,4/13/2011
11,0.059,50,0.0385,4/13/2011
10,0.062,58,0.042583,4/14/2011
10,0.062,58,0.042583,4/14/2011
10,0.062,58,0.042583,4/14/2011
10,0.062,58,0.042583,4/14/2011
10,0.062,58,0.042583,4/14/2011
10,0.062,58,0.042583,4/14/2011
10,0.062,58,0.042583,4/14/2011
10,0.062,58,0.042583,4/14/2011
10,0.059,50,0.045667,4/15/2011
10,0.059,50,0.045667,4/15/2011
10,0.059,50,0.045667,4/15/2011
10,0.059,50,0.045667,4/15/2011
10,0.059,50,0.045667,4/15/2011
10,0.059,50,0.045667,4/15/2011
10,0.059,50,0.045667,4/15/2011
10,0.059,50,0.045667,4/15/2011
12,0.051,43,0.040208,4/16/2011
12,0.051,43,0.040208,4/16/2011
12,0.051,43,0.040208,4/16/2011
12,0.051,43,0.040208,4/16/2011
12,0.051,43,0.040208,4/16/2011
12,0.051,43,0.040208,4/16/2011
12,0.051,43,0.040208,4/16/2011
12,0.051,43,0.040208,4/16/2011
11,0.053,45,0.037667,4/17/2011
11,0.053,45,0.037667,4/17/2011
11,0.053,45,0.037667,4/17/2011
11,0.053,45,0.037667,4/17/2011
11,0.053,45,0.037667,4/17/2011
