DMax Ozone,Year,Month,Day,OZONE-WEIGHT,Flag,Site Name,Lat,Lng,Date
0.034,2020,10,9,17,0,Newark Firehouse,40.720989,-74.192892,10/9/2020
0.021,2020,10,12,17,0,Newark Firehouse,40.720989,-74.192892,10/12/2020
0.04,2020,10,15,17,0,Newark Firehouse,40.720989,-74.192892,10/15/2020
0.028,2020,10,18,17,0,Newark Firehouse,40.720989,-74.192892,10/18/2020
0.009,2020,10,21,17,0,Newark Firehouse,40.720989,-74.192892,10/21/2020
0.019,2020,10,24,17,0,Newark Firehouse,40.720989,-74.192892,10/24/2020
0.017,2020,10,27,17,0,Newark Firehouse,40.720989,-74.192892,10/27/2020
0.018,2020,10,30,17,0,Newark Firehouse,40.720989,-74.192892,10/30/2020
0.033,2020,11,2,17,0,Newark Firehouse,40.720989,-74.192892,11/2/2020
0.032,2020,11,5,17,0,Newark Firehouse,40.720989,-74.192892,11/5/2020
0.024,2020,11,8,17,0,Newark Firehouse,40.720989,-74.192892,11/8/2020
0.012,2020,11,11,17,0,Newark Firehouse,40.720989,-74.192892,11/11/2020
0.032,2020,11,17,17,0,Newark Firehouse,40.720989,-74.192892,11/17/2020
0.024,2020,11,29,17,0,Newark Firehouse,40.720989,-74.192892,11/29/2020
0.021,2020,12,2,17,0,Newark Firehouse,40.720989,-74.192892,12/2/2020
0.025,2020,12,5,17,0,Newark Firehouse,40.720989,-74.192892,12/5/2020
0.02,2020,12,14,17,0,Newark Firehouse,40.720989,-74.192892,12/14/2020
0.029,2020,12,17,17,0,Newark Firehouse,40.720989,-74.192892,12/17/2020
0.021,2020,12,26,17,0,Newark Firehouse,40.720989,-74.192892,12/26/2020
0.033,2020,12,29,17,0,Newark Firehouse,40.720989,-74.192892,12/29/2020
0.027,2020,1,4,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,1/4/2020
0.013,2020,1,10,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,1/10/2020
0.011,2020,1,22,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,1/22/2020
0.034,2020,1,28,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,1/28/2020
0.022,2020,2,3,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/3/2020
0.032,2020,2,9,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/9/2020
0.028,2020,2,15,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/15/2020
0.033,2020,2,21,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/21/2020
0.036,2020,2,27,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/27/2020
0.038,2020,3,4,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,3/4/2020
0.042,2020,6,8,14,0,QUEENS COLLEGE 2,40.73614,-73.82153,6/8/2020
0.037,2020,6,14,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,6/14/2020
0.047,2020,6,20,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,6/20/2020
0.066,2020,6,26,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,6/26/2020
0.057,2020,7,2,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,7/2/2020
0.033,2020,7,8,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,7/8/2020
0.037,2020,7,14,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,7/14/2020
0.062,2020,7,26,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,7/26/2020
0.062,2020,8,1,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/1/2020
0.059,2020,8,7,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/7/2020
0.041,2020,8,13,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/13/2020
0.04,2020,8,19,14,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/19/2020
0.059,2020,8,25,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/25/2020
0.03,2020,8,31,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/31/2020
0.06,2020,9,6,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,9/6/2020
0.031,2020,9,12,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,9/12/2020
0.031,2020,9,18,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,9/18/2020
0.037,2020,9,24,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,9/24/2020
0.043,2020,10,6,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/6/2020
0.03,2020,10,12,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/12/2020
0.034,2020,10,18,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/18/2020
0.02,2020,10,24,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/24/2020
0.021,2020,10,30,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/30/2020
0.016,2020,11,11,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,11/11/2020
0.031,2020,11,17,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,11/17/2020
0.027,2020,11,23,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,11/23/2020
0.021,2020,11,29,13,0,QUEENS COLLEGE 2,40.73614,-73.82153,11/29/2020
0.023,2020,12,5,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/5/2020
0.022,2020,12,11,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/11/2020
0.026,2020,12,17,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/17/2020
0.021,2020,12,23,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/23/2020
0.032,2020,12,29,17,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/29/2020
