Dmax Ozone,Year,Month,Day,OZONE-WEIGHT,Target
0.05,2011,6,5,42,0
0.05,2011,6,5,42,0
0.057,2011,6,6,48,0
0.057,2011,6,6,48,0
0.057,2011,6,6,48,0
0.057,2011,6,6,48,0
0.061,2011,6,7,54,0
0.061,2011,6,7,54,0
0.061,2011,6,7,54,0
0.061,2011,6,7,54,0
0.047,2011,6,8,40,0
0.047,2011,6,8,40,0
0.047,2011,6,8,40,0
0.047,2011,6,8,40,0
0.048,2011,6,9,41,0
0.048,2011,6,9,41,0
0.048,2011,6,9,41,0
0.048,2011,6,9,41,0
0.064,2011,6,10,64,0
0.064,2011,6,10,64,0
0.064,2011,6,10,64,0
0.064,2011,6,10,64,0
0.06,2011,6,13,51,0
0.06,2011,6,13,51,0
0.06,2011,6,13,51,0
0.06,2011,6,13,51,0
0.062,2011,6,14,58,0
0.062,2011,6,14,58,0
0.062,2011,6,14,58,0
0.062,2011,6,14,58,0
0.07,2011,6,15,84,0
0.07,2011,6,15,84,0
0.07,2011,6,15,84,0
0.07,2011,6,15,84,0
0.057,2011,6,16,48,0
0.057,2011,6,16,48,0
0.057,2011,6,16,48,0
0.057,2011,6,16,48,0
0.051,2011,6,17,43,0
0.051,2011,6,17,43,0
0.051,2011,6,17,43,0
0.051,2011,6,17,43,0
0.056,2011,6,18,47,0
0.056,2011,6,18,47,0
0.056,2011,6,18,47,0
0.056,2011,6,18,47,0
0.05,2011,6,19,42,0
0.05,2011,6,19,42,0
0.05,2011,6,19,42,0
0.05,2011,6,19,42,0
0.044,2011,6,20,37,0
0.044,2011,6,20,37,0
0.044,2011,6,20,37,0
0.044,2011,6,20,37,0
0.046,2011,6,21,39,0
0.046,2011,6,21,39,0
0.046,2011,6,21,39,0
0.046,2011,6,21,39,0
0.063,2011,6,22,61,0
0.063,2011,6,22,61,0
0.063,2011,6,22,61,0
0.063,2011,6,22,61,0
0.051,2011,6,23,43,0
0.051,2011,6,23,43,0
0.051,2011,6,23,43,0
0.051,2011,6,23,43,0
0.061,2011,6,24,54,0
0.061,2011,6,24,54,0
0.061,2011,6,24,54,0
0.061,2011,6,24,54,0
0.06,2011,6,25,51,0
0.06,2011,6,25,51,0
0.06,2011,6,25,51,0
0.06,2011,6,25,51,0
0.053,2011,6,26,45,0
0.053,2011,6,26,45,0
0.053,2011,6,26,45,0
0.053,2011,6,26,45,0
0.056,2011,6,27,47,0
0.056,2011,6,27,47,0
0.056,2011,6,27,47,0
0.056,2011,6,27,47,0
0.061,2011,6,28,54,0
0.061,2011,6,28,54,0
0.061,2011,6,28,54,0
0.061,2011,6,28,54,0
0.055,2011,6,29,47,0
0.055,2011,6,29,47,0
0.055,2011,6,29,47,0
0.055,2011,6,29,47,0
0.052,2011,6,30,44,0
0.052,2011,6,30,44,0
0.052,2011,6,30,44,0
0.052,2011,6,30,44,0
0.048,2011,7,1,41,0
0.048,2011,7,1,41,0
0.048,2011,7,1,41,0
0.048,2011,7,1,41,0
0.061,2011,7,2,54,0
0.061,2011,7,2,54,0
0.061,2011,7,2,54,0
0.061,2011,7,2,54,0
0.051,2011,7,3,43,0
0.051,2011,7,3,43,0
0.051,2011,7,3,43,0
0.051,2011,7,3,43,0
0.054,2011,7,4,46,0
0.054,2011,7,4,46,0
0.054,2011,7,4,46,0
0.054,2011,7,4,46,0
0.052,2011,7,5,44,0
0.052,2011,7,5,44,0
0.052,2011,7,5,44,0
0.052,2011,7,5,44,0
0.059,2011,7,6,50,0
0.059,2011,7,6,50,0
0.059,2011,7,6,50,0
0.059,2011,7,6,50,0
0.054,2011,7,7,46,0
0.054,2011,7,7,46,0
0.054,2011,7,7,46,0
0.054,2011,7,7,46,0
0.051,2011,7,8,43,0
0.051,2011,7,8,43,0
0.051,2011,7,8,43,0
0.051,2011,7,8,43,0
0.047,2011,7,9,40,0
0.047,2011,7,9,40,0
0.047,2011,7,9,40,0
0.047,2011,7,9,40,0
0.049,2011,7,10,42,0
0.049,2011,7,10,42,0
0.049,2011,7,10,42,0
0.049,2011,7,10,42,0
0.055,2011,7,11,47,0
0.055,2011,7,11,47,0
0.055,2011,7,11,47,0
0.055,2011,7,11,47,0
0.052,2011,7,12,44,0
0.052,2011,7,12,44,0
0.052,2011,7,12,44,0
0.052,2011,7,12,44,0
0.058,2011,7,13,49,0
0.058,2011,7,13,49,0
0.058,2011,7,13,49,0
0.058,2011,7,13,49,0
0.049,2011,7,14,42,0
0.049,2011,7,14,42,0
0.049,2011,7,14,42,0
0.049,2011,7,14,42,0
0.051,2011,7,15,43,0
0.051,2011,7,15,43,0
0.051,2011,7,15,43,0
0.051,2011,7,15,43,0
0.063,2011,7,16,61,0
0.063,2011,7,16,61,0
0.063,2011,7,16,61,0
0.063,2011,7,16,61,0
0.064,2011,7,17,64,0
0.064,2011,7,17,64,0
0.064,2011,7,17,64,0
0.064,2011,7,17,64,0
0.06,2011,7,18,51,0
0.06,2011,7,18,51,0
0.06,2011,7,18,51,0
0.06,2011,7,18,51,0
0.057,2011,7,19,48,0
0.057,2011,7,19,48,0
0.057,2011,7,19,48,0
0.057,2011,7,19,48,0
0.048,2011,7,20,41,0
0.048,2011,7,20,41,0
0.048,2011,7,20,41,0
0.048,2011,7,20,41,0
0.056,2011,7,21,47,0
0.056,2011,7,21,47,0
0.056,2011,7,21,47,0
0.056,2011,7,21,47,0
0.059,2011,7,22,50,0
0.059,2011,7,22,50,0
0.059,2011,7,22,50,0
0.059,2011,7,22,50,0
0.053,2011,7,23,45,0
0.053,2011,7,23,45,0
0.053,2011,7,23,45,0
0.053,2011,7,23,45,0
0.062,2011,7,24,58,0
0.062,2011,7,24,58,0
0.062,2011,7,24,58,0
0.062,2011,7,24,58,0
0.064,2011,7,25,64,0
0.064,2011,7,25,64,0
0.064,2011,7,25,64,0
0.064,2011,7,25,64,0
0.047,2011,7,26,40,0
0.047,2011,7,26,40,0
0.047,2011,7,26,40,0
0.047,2011,7,26,40,0
0.05,2011,7,27,42,0
0.05,2011,7,27,42,0
0.05,2011,7,27,42,0
0.05,2011,7,27,42,0
0.056,2011,7,28,47,0
0.056,2011,7,28,47,0
0.056,2011,7,28,47,0
0.056,2011,7,28,47,0
0.062,2011,7,29,58,0
0.062,2011,7,29,58,0
0.062,2011,7,29,58,0
0.062,2011,7,29,58,0
0.062,2011,7,30,58,0
0.062,2011,7,30,58,0
0.062,2011,7,30,58,0
0.062,2011,7,30,58,0
0.068,2011,7,31,77,0
0.068,2011,7,31,77,0
0.068,2011,7,31,77,0
0.068,2011,7,31,77,0
0.056,2011,8,1,47,0
0.056,2011,8,1,47,0
0.056,2011,8,1,47,0
0.056,2011,8,1,47,0
0.051,2011,8,2,43,0
0.051,2011,8,2,43,0
0.051,2011,8,2,43,0
0.051,2011,8,2,43,0
0.057,2011,8,3,48,0
0.057,2011,8,3,48,0
0.057,2011,8,3,48,0
0.057,2011,8,3,48,0
0.059,2011,8,4,50,0
0.059,2011,8,4,50,0
0.059,2011,8,4,50,0
0.059,2011,8,4,50,0
0.057,2011,8,5,48,0
0.057,2011,8,5,48,0
0.057,2011,8,5,48,0
0.057,2011,8,5,48,0
0.055,2011,8,6,47,0
0.055,2011,8,6,47,0
0.055,2011,8,6,47,0
0.055,2011,8,6,47,0
0.053,2011,8,7,45,0
0.053,2011,8,7,45,0
0.053,2011,8,7,45,0
0.053,2011,8,7,45,0
0.055,2011,8,8,47,0
0.055,2011,8,8,47,0
0.055,2011,8,8,47,0
0.055,2011,8,8,47,0
0.06,2011,8,9,51,0
0.06,2011,8,9,51,0
0.06,2011,8,9,51,0
0.06,2011,8,9,51,0
0.056,2011,8,10,47,0
0.056,2011,8,10,47,0
0.056,2011,8,10,47,0
0.056,2011,8,10,47,0
0.059,2011,8,11,50,0
0.059,2011,8,11,50,0
0.059,2011,8,11,50,0
0.059,2011,8,11,50,0
0.049,2011,8,12,42,0
0.049,2011,8,12,42,0
0.049,2011,8,12,42,0
0.049,2011,8,12,42,0
0.042,2011,8,16,36,0
0.042,2011,8,16,36,0
0.042,2011,8,16,36,0
0.042,2011,8,16,36,0
0.052,2011,8,17,44,0
0.052,2011,8,17,44,0
0.052,2011,8,17,44,0
0.052,2011,8,17,44,0
0.053,2011,8,18,45,0
0.053,2011,8,18,45,0
0.053,2011,8,18,45,0
0.053,2011,8,18,45,0
0.043,2011,8,19,36,0
0.043,2011,8,19,36,0
0.043,2011,8,19,36,0
0.043,2011,8,19,36,0
0.055,2011,8,20,47,0
0.055,2011,8,20,47,0
0.055,2011,8,20,47,0
0.055,2011,8,20,47,0
0.064,2011,8,21,64,0
0.064,2011,8,21,64,0
0.064,2011,8,21,64,0
0.064,2011,8,21,64,0
0.062,2011,8,22,58,0
0.062,2011,8,22,58,0
0.062,2011,8,22,58,0
0.062,2011,8,22,58,0
0.06,2011,8,23,51,0
0.06,2011,8,23,51,0
0.06,2011,8,23,51,0
0.06,2011,8,23,51,0
0.061,2011,8,24,54,0
0.061,2011,8,24,54,0
0.061,2011,8,24,54,0
0.061,2011,8,24,54,0
0.059,2011,8,25,50,0
0.059,2011,8,25,50,0
0.059,2011,8,25,50,0
0.059,2011,8,25,50,0
0.05,2011,8,26,42,0
0.05,2011,8,26,42,0
0.05,2011,8,26,42,0
0.05,2011,8,26,42,0
0.062,2011,8,27,58,0
0.062,2011,8,27,58,0
0.062,2011,8,27,58,0
0.062,2011,8,27,58,0
0.059,2011,8,28,50,0
0.059,2011,8,28,50,0
0.059,2011,8,28,50,0
0.059,2011,8,28,50,0
0.057,2011,8,29,48,0
0.057,2011,8,29,48,0
0.057,2011,8,29,48,0
0.057,2011,8,29,48,0
0.055,2011,8,30,47,0
0.055,2011,8,30,47,0
0.055,2011,8,30,47,0
0.055,2011,8,30,47,0
0.064,2011,8,31,64,0
0.064,2011,8,31,64,0
0.064,2011,8,31,64,0
0.064,2011,8,31,64,0
0.06,2011,9,1,51,0
0.06,2011,9,1,51,0
0.06,2011,9,1,51,0
0.06,2011,9,1,51,0
0.055,2011,9,2,47,0
0.055,2011,9,2,47,0
0.055,2011,9,2,47,0
0.055,2011,9,2,47,0
0.042,2011,9,3,36,0
0.042,2011,9,3,36,0
0.042,2011,9,3,36,0
0.042,2011,9,3,36,0
0.043,2011,9,4,36,0
0.043,2011,9,4,36,0
0.043,2011,9,4,36,0
0.043,2011,9,4,36,0
0.055,2011,9,5,47,0
0.055,2011,9,5,47,0
0.055,2011,9,5,47,0
0.055,2011,9,5,47,0
0.046,2011,9,6,39,0
0.046,2011,9,6,39,0
0.046,2011,9,6,39,0
0.046,2011,9,6,39,0
0.053,2011,9,7,45,0
0.053,2011,9,7,45,0
0.053,2011,9,7,45,0
0.053,2011,9,7,45,0
0.057,2011,9,8,48,0
0.057,2011,9,8,48,0
0.057,2011,9,8,48,0
0.057,2011,9,8,48,0
0.054,2011,9,9,46,0
0.054,2011,9,9,46,0
0.054,2011,9,9,46,0
0.054,2011,9,9,46,0
0.055,2011,9,10,47,0
0.055,2011,9,10,47,0
0.055,2011,9,10,47,0
0.055,2011,9,10,47,0
0.053,2011,9,11,45,0
0.053,2011,9,11,45,0
0.053,2011,9,11,45,0
0.053,2011,9,11,45,0
0.051,2011,9,12,43,0
0.051,2011,9,12,43,0
0.051,2011,9,12,43,0
0.051,2011,9,12,43,0
0.053,2011,9,13,45,0
0.053,2011,9,13,45,0
0.053,2011,9,13,45,0
0.053,2011,9,13,45,0
0.023,2011,9,14,19,0
0.023,2011,9,14,19,0
0.023,2011,9,14,19,0
0.023,2011,9,14,19,0
0.024,2011,9,15,20,0
0.024,2011,9,15,20,0
0.024,2011,9,15,20,0
0.024,2011,9,15,20,0
0.052,2011,9,16,44,0
0.052,2011,9,16,44,0
0.052,2011,9,16,44,0
0.052,2011,9,16,44,0
0.046,2011,9,17,39,0
0.046,2011,9,17,39,0
0.046,2011,9,17,39,0
0.046,2011,9,17,39,0
0.047,2011,9,18,40,0
0.047,2011,9,18,40,0
0.047,2011,9,18,40,0
0.047,2011,9,18,40,0
0.042,2011,9,19,36,0
0.042,2011,9,19,36,0
0.042,2011,9,19,36,0
0.042,2011,9,19,36,0
0.045,2011,9,20,38,0
0.045,2011,9,20,38,0
0.045,2011,9,20,38,0
0.045,2011,9,20,38,0
0.044,2011,9,21,37,0
0.044,2011,9,21,37,0
0.044,2011,9,21,37,0
0.044,2011,9,21,37,0
0.051,2011,9,22,43,0
0.051,2011,9,22,43,0
0.051,2011,9,22,43,0
0.051,2011,9,22,43,0
0.044,2011,9,23,37,0
0.044,2011,9,23,37,0
0.044,2011,9,23,37,0
0.044,2011,9,23,37,0
0.044,2011,9,24,37,0
0.044,2011,9,24,37,0
0.044,2011,9,24,37,0
0.044,2011,9,24,37,0
0.04,2011,9,25,34,0
0.04,2011,9,25,34,0
0.04,2011,9,25,34,0
0.04,2011,9,25,34,0
0.046,2011,9,26,39,0
0.046,2011,9,26,39,0
0.046,2011,9,26,39,0
0.046,2011,9,26,39,0
0.047,2011,9,27,40,0
0.047,2011,9,27,40,0
0.047,2011,9,27,40,0
0.047,2011,9,27,40,0
0.046,2011,9,28,39,0
0.046,2011,9,28,39,0
0.046,2011,9,28,39,0
0.046,2011,9,28,39,0
0.048,2011,9,29,41,0
0.048,2011,9,29,41,0
0.048,2011,9,29,41,0
0.048,2011,9,29,41,0
0.048,2011,9,30,41,0
0.048,2011,9,30,41,0
0.048,2011,9,30,41,0
0.048,2011,9,30,41,0
0.052,2011,10,1,44,0
0.052,2011,10,1,44,0
0.052,2011,10,1,44,0
0.052,2011,10,1,44,0
0.052,2011,10,2,44,0
0.052,2011,10,2,44,0
0.052,2011,10,2,44,0
0.052,2011,10,2,44,0
0.057,2011,10,3,48,0
0.057,2011,10,3,48,0
0.057,2011,10,3,48,0
0.057,2011,10,3,48,0
0.055,2011,10,4,47,0
0.055,2011,10,4,47,0
0.055,2011,10,4,47,0
0.055,2011,10,4,47,0
0.041,2011,10,5,35,0
0.041,2011,10,5,35,0
0.041,2011,10,5,35,0
0.041,2011,10,5,35,0
0.048,2011,10,6,41,0
0.048,2011,10,6,41,0
0.048,2011,10,6,41,0
0.048,2011,10,6,41,0
0.048,2011,10,7,41,0
0.048,2011,10,7,41,0
0.048,2011,10,7,41,0
0.048,2011,10,7,41,0
0.036,2011,10,8,31,0
0.036,2011,10,8,31,0
0.036,2011,10,8,31,0
0.036,2011,10,8,31,0
0.036,2011,10,25,31,0
0.036,2011,10,25,31,0
0.036,2011,10,25,31,0
0.036,2011,10,25,31,0
0.038,2011,10,26,32,0
0.038,2011,10,26,32,0
0.038,2011,10,26,32,0
0.038,2011,10,26,32,0
0.044,2011,10,27,37,0
0.044,2011,10,27,37,0
0.044,2011,10,27,37,0
0.044,2011,10,27,37,0
0.05,2011,10,28,42,0
0.05,2011,10,28,42,0
0.05,2011,10,28,42,0
0.05,2011,10,28,42,0
0.052,2011,10,29,44,0
0.052,2011,10,29,44,0
0.052,2011,10,29,44,0
0.052,2011,10,29,44,0
0.042,2011,10,30,36,0
0.042,2011,10,30,36,0
0.042,2011,10,30,36,0
0.042,2011,10,30,36,0
0.042,2011,10,31,36,0
0.042,2011,10,31,36,0
0.042,2011,10,31,36,0
0.042,2011,10,31,36,0
0.039,2011,11,1,33,0
0.039,2011,11,1,33,0
0.039,2011,11,1,33,0
0.039,2011,11,1,33,0
0.039,2011,11,2,33,0
0.039,2011,11,2,33,0
0.039,2011,11,2,33,0
0.039,2011,11,2,33,0
0.047,2011,11,3,40,0
0.047,2011,11,3,40,0
0.047,2011,11,3,40,0
0.047,2011,11,3,40,0
0.04,2011,11,4,34,0
0.04,2011,11,4,34,0
0.04,2011,11,4,34,0
0.04,2011,11,4,34,0
0.039,2011,11,5,33,0
0.039,2011,11,5,33,0
0.039,2011,11,5,33,0
0.039,2011,11,5,33,0
0.041,2011,11,6,35,0
0.041,2011,11,6,35,0
0.041,2011,11,6,35,0
0.041,2011,11,6,35,0
0.032,2011,11,7,27,0
0.032,2011,11,7,27,0
0.032,2011,11,7,27,0
0.032,2011,11,7,27,0
0.04,2011,11,8,34,0
0.04,2011,11,8,34,0
0.04,2011,11,8,34,0
0.04,2011,11,8,34,0
0.04,2011,11,9,34,0
0.04,2011,11,9,34,0
0.04,2011,11,9,34,0
0.04,2011,11,9,34,0
0.043,2011,11,10,36,0
0.043,2011,11,10,36,0
0.043,2011,11,10,36,0
0.043,2011,11,10,36,0
0.045,2011,11,11,38,0
0.045,2011,11,11,38,0
0.045,2011,11,11,38,0
0.045,2011,11,11,38,0
0.046,2011,11,12,39,0
0.046,2011,11,12,39,0
0.046,2011,11,12,39,0
0.046,2011,11,12,39,0
0.044,2011,11,13,37,0
0.044,2011,11,13,37,0
0.044,2011,11,13,37,0
0.044,2011,11,13,37,0
0.045,2011,11,14,38,0
0.045,2011,11,14,38,0
0.045,2011,11,14,38,0
0.045,2011,11,14,38,0
0.044,2011,11,15,37,0
0.044,2011,11,15,37,0
0.044,2011,11,15,37,0
0.044,2011,11,15,37,0
0.04,2011,11,16,34,0
0.04,2011,11,16,34,0
0.04,2011,11,16,34,0
0.04,2011,11,16,34,0
0.041,2011,11,17,35,0
0.041,2011,11,17,35,0
0.041,2011,11,17,35,0
0.041,2011,11,17,35,0
0.041,2011,11,18,35,0
0.041,2011,11,18,35,0
0.041,2011,11,18,35,0
0.041,2011,11,18,35,0
0.042,2011,11,19,36,0
0.042,2011,11,19,36,0
0.042,2011,11,19,36,0
0.042,2011,11,19,36,0
0.031,2011,11,20,26,0
0.031,2011,11,20,26,0
0.031,2011,11,20,26,0
0.031,2011,11,20,26,0
0.037,2011,11,21,31,0
0.037,2011,11,21,31,0
0.037,2011,11,21,31,0
0.037,2011,11,21,31,0
0.044,2011,11,22,37,0
0.044,2011,11,22,37,0
0.044,2011,11,22,37,0
0.044,2011,11,22,37,0
0.044,2011,11,23,37,0
0.044,2011,11,23,37,0
0.044,2011,11,23,37,0
0.044,2011,11,23,37,0
0.045,2011,11,24,38,0
0.045,2011,11,24,38,0
0.045,2011,11,24,38,0
0.045,2011,11,24,38,0
0.043,2011,11,25,36,0
0.043,2011,11,25,36,0
0.043,2011,11,25,36,0
0.043,2011,11,25,36,0
0.042,2011,11,26,36,0
0.042,2011,11,26,36,0
0.042,2011,11,26,36,0
0.042,2011,11,26,36,0
0.043,2011,11,27,36,0
0.043,2011,11,27,36,0
0.043,2011,11,27,36,0
0.043,2011,11,27,36,0
0.042,2011,11,28,36,0
0.042,2011,11,28,36,0
0.042,2011,11,28,36,0
0.042,2011,11,28,36,0
0.039,2011,11,29,33,0
0.039,2011,11,29,33,0
0.039,2011,11,29,33,0
0.039,2011,11,29,33,0
0.043,2011,11,30,36,0
0.043,2011,11,30,36,0
0.043,2011,11,30,36,0
0.043,2011,11,30,36,0
0.032,2011,12,1,27,0
0.032,2011,12,1,27,0
0.032,2011,12,1,27,0
0.032,2011,12,1,27,0
0.039,2011,12,2,33,0
0.039,2011,12,2,33,0
0.039,2011,12,2,33,0
0.039,2011,12,2,33,0
0.038,2011,12,3,32,0
0.038,2011,12,3,32,0
0.038,2011,12,3,32,0
0.038,2011,12,3,32,0
0.037,2011,12,4,31,0
0.037,2011,12,4,31,0
0.037,2011,12,4,31,0
0.037,2011,12,4,31,0
0.036,2011,12,5,31,0
0.036,2011,12,5,31,0
0.036,2011,12,5,31,0
0.036,2011,12,5,31,0
0.043,2011,12,6,36,0
0.043,2011,12,6,36,0
0.043,2011,12,6,36,0
0.043,2011,12,6,36,0
0.042,2011,12,7,36,0
0.042,2011,12,7,36,0
0.042,2011,12,7,36,0
0.042,2011,12,7,36,0
0.035,2011,12,8,30,0
0.035,2011,12,8,30,0
0.035,2011,12,8,30,0
0.035,2011,12,8,30,0
0.038,2011,12,9,32,0
0.038,2011,12,9,32,0
0.038,2011,12,9,32,0
0.038,2011,12,9,32,0
0.036,2011,12,10,31,0
0.036,2011,12,10,31,0
0.036,2011,12,10,31,0
0.036,2011,12,10,31,0
0.04,2011,12,11,34,0
0.04,2011,12,11,34,0
0.04,2011,12,11,34,0
0.04,2011,12,11,34,0
0.035,2011,12,12,30,0
0.035,2011,12,12,30,0
0.035,2011,12,12,30,0
0.035,2011,12,12,30,0
0.032,2011,12,13,27,0
0.032,2011,12,13,27,0
0.032,2011,12,13,27,0
0.032,2011,12,13,27,0
0.041,2011,12,14,35,0
0.041,2011,12,14,35,0
0.041,2011,12,14,35,0
0.041,2011,12,14,35,0
0.04,2011,12,15,34,0
0.04,2011,12,15,34,0
0.04,2011,12,15,34,0
0.04,2011,12,15,34,0
0.04,2011,12,16,34,0
0.04,2011,12,16,34,0
0.04,2011,12,16,34,0
0.04,2011,12,16,34,0
0.04,2011,12,17,34,0
0.04,2011,12,17,34,0
0.04,2011,12,17,34,0
0.04,2011,12,17,34,0
0.042,2011,12,18,36,0
0.042,2011,12,18,36,0
0.042,2011,12,18,36,0
0.042,2011,12,18,36,0
0.03,2011,12,19,25,0
0.03,2011,12,19,25,0
0.03,2011,12,19,25,0
0.03,2011,12,19,25,0
0.037,2011,12,20,31,0
0.037,2011,12,20,31,0
0.037,2011,12,20,31,0
0.037,2011,12,20,31,0
0.037,2011,12,21,31,0
0.037,2011,12,21,31,0
0.037,2011,12,21,31,0
0.037,2011,12,21,31,0
0.037,2011,12,22,31,0
0.037,2011,12,22,31,0
0.037,2011,12,22,31,0
0.037,2011,12,22,31,0
0.041,2011,12,23,35,0
0.041,2011,12,23,35,0
0.041,2011,12,23,35,0
0.041,2011,12,23,35,0
0.04,2011,12,24,34,0
0.04,2011,12,24,34,0
0.04,2011,12,24,34,0
0.04,2011,12,24,34,0
0.038,2011,12,25,32,0
0.038,2011,12,25,32,0
0.038,2011,12,25,32,0
0.038,2011,12,25,32,0
0.043,2011,12,26,36,0
0.043,2011,12,26,36,0
0.043,2011,12,26,36,0
0.043,2011,12,26,36,0
0.043,2011,12,27,36,0
0.043,2011,12,27,36,0
0.043,2011,12,27,36,0
0.043,2011,12,27,36,0
0.039,2011,12,28,33,0
0.039,2011,12,28,33,0
0.039,2011,12,28,33,0
0.039,2011,12,28,33,0
0.037,2011,12,29,31,0
0.037,2011,12,29,31,0
0.037,2011,12,29,31,0
0.037,2011,12,29,31,0
0.037,2011,12,30,31,0
0.037,2011,12,30,31,0
0.037,2011,12,30,31,0
0.037,2011,12,30,31,0
0.038,2011,12,31,32,0
0.038,2011,12,31,32,0
0.038,2011,12,31,32,0
0.038,2011,12,31,32,0
0.058,2011,8,26,49,0
0.058,2011,8,26,49,0
0.058,2011,8,26,49,0
0.058,2011,8,26,49,0
0.06,2011,8,27,51,0
0.06,2011,8,27,51,0
0.06,2011,8,27,51,0
0.06,2011,8,27,51,0
0.052,2011,8,28,44,0
0.052,2011,8,28,44,0
0.052,2011,8,28,44,0
0.052,2011,8,28,44,0
0.055,2011,8,29,47,0
0.055,2011,8,29,47,0
0.055,2011,8,29,47,0
0.055,2011,8,29,47,0
0.056,2011,8,30,47,0
0.056,2011,8,30,47,0
0.056,2011,8,30,47,0
0.056,2011,8,30,47,0
0.054,2011,8,31,46,0
0.054,2011,8,31,46,0
0.054,2011,8,31,46,0
0.054,2011,8,31,46,0
0.062,2011,9,1,58,0
0.062,2011,9,1,58,0
0.062,2011,9,1,58,0
0.062,2011,9,1,58,0
0.052,2011,9,2,44,0
0.052,2011,9,2,44,0
0.052,2011,9,2,44,0
0.052,2011,9,2,44,0
0.048,2011,9,3,41,0
0.048,2011,9,3,41,0
0.039,2011,9,26,33,0
0.039,2011,9,26,33,0
0.039,2011,9,26,33,0
0.039,2011,9,26,33,0
0.049,2011,9,27,42,0
0.049,2011,9,27,42,0
0.049,2011,9,27,42,0
0.049,2011,9,27,42,0
0.044,2011,9,28,37,0
0.044,2011,9,28,37,0
0.044,2011,9,28,37,0
0.044,2011,9,28,37,0
0.044,2011,9,29,37,0
0.044,2011,9,29,37,0
0.044,2011,9,29,37,0
0.044,2011,9,29,37,0
0.043,2011,9,30,36,0
0.043,2011,9,30,36,0
0.043,2011,9,30,36,0
0.043,2011,9,30,36,0
0.047,2011,10,1,40,0
0.047,2011,10,1,40,0
0.047,2011,10,1,40,0
0.047,2011,10,1,40,0
0.044,2011,10,2,37,0
0.044,2011,10,2,37,0
0.044,2011,10,2,37,0
0.044,2011,10,2,37,0
0.045,2011,10,3,38,0
0.045,2011,10,3,38,0
0.045,2011,10,3,38,0
0.045,2011,10,3,38,0
0.036,2011,10,4,31,0
0.036,2011,10,4,31,0
0.036,2011,10,4,31,0
0.036,2011,10,4,31,0
0.039,2011,10,5,33,0
0.039,2011,10,5,33,0
0.039,2011,10,5,33,0
0.039,2011,10,5,33,0
0.036,2011,10,6,31,0
0.036,2011,10,6,31,0
0.036,2011,10,6,31,0
0.036,2011,10,6,31,0
0.033,2011,10,7,28,0
0.033,2011,10,7,28,0
0.033,2011,10,7,28,0
0.033,2011,10,7,28,0
0.023,2011,10,8,19,0
0.023,2011,10,8,19,0
0.023,2011,10,8,19,0
0.023,2011,10,8,19,0
0.034,2011,10,9,29,0
0.034,2011,10,9,29,0
0.034,2011,10,9,29,0
0.034,2011,10,9,29,0
0.039,2011,10,10,33,0
0.039,2011,10,10,33,0
0.039,2011,10,10,33,0
0.039,2011,10,10,33,0
0.036,2011,10,11,31,0
0.036,2011,10,11,31,0
0.036,2011,10,11,31,0
0.036,2011,10,11,31,0
0.044,2011,10,12,37,0
0.044,2011,10,12,37,0
0.044,2011,10,12,37,0
0.044,2011,10,12,37,0
0.04,2011,10,13,34,0
0.04,2011,10,13,34,0
0.04,2011,10,13,34,0
0.04,2011,10,13,34,0
0.03,2011,10,14,25,0
0.03,2011,10,14,25,0
0.03,2011,10,14,25,0
0.03,2011,10,14,25,0
0.034,2011,10,15,29,0
0.034,2011,10,15,29,0
0.034,2011,10,15,29,0
0.034,2011,10,15,29,0
0.036,2011,10,16,31,0
0.036,2011,10,16,31,0
0.036,2011,10,16,31,0
0.036,2011,10,16,31,0
0.039,2011,10,17,33,0
0.039,2011,10,17,33,0
0.039,2011,10,17,33,0
0.039,2011,10,17,33,0
0.042,2011,10,18,36,0
0.042,2011,10,18,36,0
0.042,2011,10,18,36,0
0.042,2011,10,18,36,0
0.043,2011,10,19,36,0
0.043,2011,10,19,36,0
0.043,2011,10,19,36,0
0.043,2011,10,19,36,0
0.039,2011,10,20,33,0
0.039,2011,10,20,33,0
0.039,2011,10,20,33,0
0.039,2011,10,20,33,0
0.039,2011,10,21,33,0
0.039,2011,10,21,33,0
0.039,2011,10,21,33,0
0.039,2011,10,21,33,0
0.038,2011,10,22,32,0
0.038,2011,10,22,32,0
0.038,2011,10,22,32,0
0.038,2011,10,22,32,0
0.035,2011,10,23,30,0
0.035,2011,10,23,30,0
0.035,2011,10,23,30,0
0.035,2011,10,23,30,0
0.039,2011,10,24,33,0
0.039,2011,10,24,33,0
0.039,2011,10,24,33,0
0.039,2011,10,24,33,0
0.04,2011,10,25,34,0
0.04,2011,10,25,34,0
0.04,2011,10,25,34,0
0.04,2011,10,25,34,0
0.032,2011,10,26,27,0
0.032,2011,10,26,27,0
0.032,2011,10,26,27,0
0.032,2011,10,26,27,0
0.04,2011,10,27,34,0
0.04,2011,10,27,34,0
0.04,2011,10,27,34,0
0.04,2011,10,27,34,0
0.044,2011,10,28,37,0
0.044,2011,10,28,37,0
0.044,2011,10,28,37,0
0.044,2011,10,28,37,0
0.042,2011,10,29,36,0
0.042,2011,10,29,36,0
0.042,2011,10,29,36,0
0.042,2011,10,29,36,0
0.037,2011,10,30,31,0
0.037,2011,10,30,31,0
0.037,2011,10,30,31,0
0.037,2011,10,30,31,0
0.036,2011,10,31,31,0
0.036,2011,10,31,31,0
0.036,2011,10,31,31,0
